   204/299     8.06G   0.01915  0.007664   0.01604   0.04286        38       416    0.7056    0.6628    0.7557    0.6588   0.02174  0.004404   0.03259
   205/299     8.06G   0.01917  0.007693   0.01592   0.04279        38       416    0.7011    0.6654    0.7571    0.6591   0.02174   0.00441   0.03259
   206/299     8.06G   0.01895  0.007752   0.01592   0.04262        27       416    0.7246    0.6511    0.7584    0.6612   0.02175  0.004417   0.03266
   207/299     8.06G   0.01898  0.007675   0.01575    0.0424        39       416    0.7058    0.6635    0.7579    0.6601   0.02177  0.004424   0.03269
   208/299     8.06G   0.01895  0.007716    0.0156   0.04226        32       416    0.7051    0.6638    0.7579    0.6605   0.02179   0.00443   0.03267
   209/299     8.06G    0.0189   0.00772   0.01565   0.04227        27       416    0.7229    0.6521    0.7579    0.6596   0.02181  0.004438   0.03265
   210/299     8.06G   0.01905  0.007836   0.01572    0.0426        28       416    0.7154     0.659    0.7622    0.6647   0.02184  0.004445   0.03264
   211/299     8.06G    0.0185  0.007469   0.01474   0.04071        18       416    0.7195    0.6557     0.761    0.6626   0.02186   0.00445   0.03262
   212/299     8.06G   0.01869  0.007742   0.01511   0.04155        16       416    0.7231    0.6565    0.7621    0.6636   0.02188  0.004457   0.03261
   213/299     8.06G    0.0184  0.007528   0.01526   0.04118        30       416    0.7215    0.6576    0.7654    0.6667   0.02188  0.004462   0.03262
   214/299     8.06G    0.0181  0.007507   0.01504   0.04065        26       416    0.7224    0.6575    0.7661    0.6674   0.02189  0.004468   0.03266
   215/299     8.06G   0.01852  0.007521   0.01542   0.04146        35       416    0.7216    0.6575    0.7652     0.667   0.02189  0.004479   0.03265
   216/299     8.06G    0.0183  0.007458   0.01433   0.04009        21       416    0.7242    0.6555    0.7656    0.6658   0.02189  0.004486   0.03265
   217/299     8.06G   0.01828   0.00744   0.01458    0.0403        26       416    0.7245    0.6556    0.7659    0.6658    0.0219  0.004493   0.03267
   218/299     8.06G   0.01822  0.007419   0.01433   0.03997        21       416    0.7205    0.6565    0.7653    0.6661    0.0219  0.004503   0.03268
   219/299     8.06G   0.01867  0.007651   0.01455   0.04087        21       416    0.7456    0.6404    0.7669    0.6677   0.02189  0.004512   0.03271
   220/299     8.06G   0.01823  0.007421   0.01455    0.0402        32       416    0.7479      0.64    0.7668    0.6679   0.02188   0.00452   0.03273
   221/299     8.06G   0.01803  0.007321   0.01494   0.04029        20       416    0.7424    0.6418    0.7675    0.6688   0.02187  0.004527   0.03277
   222/299     8.06G   0.01807   0.00745   0.01417   0.03969        31       416    0.6831    0.6865    0.7682    0.6696   0.02186  0.004534   0.03272
   223/299     8.06G   0.01836  0.007463   0.01469   0.04051        32       416    0.7507    0.6407    0.7676    0.6692   0.02186   0.00454   0.03269
   224/299     8.06G   0.01813  0.007416   0.01449   0.04003        29       416    0.6778    0.6904    0.7687    0.6697   0.02188  0.004545    0.0327
   225/299     9.36G   0.01791  0.007328   0.01462   0.03986        24       416    0.6777    0.6897    0.7663    0.6686   0.02192  0.004548   0.03273
   226/299     9.36G   0.01792  0.007398   0.01403   0.03935        67       416    0.6778    0.6904     0.767    0.6692   0.02193  0.004548   0.03275
   227/299     9.36G   0.01797  0.007284   0.01408   0.03933        26       416    0.6786    0.6904    0.7655    0.6675   0.02193  0.004553   0.03276
   228/299     9.36G   0.01774  0.007249   0.01337   0.03836        23       416    0.6776    0.6892    0.7658    0.6671   0.02192  0.004562   0.03274
   229/299     9.36G   0.01785  0.007251   0.01395   0.03905        17       416    0.6651    0.6929    0.7658    0.6675   0.02194  0.004569   0.03274
   230/299     9.36G   0.01749  0.007156   0.01326   0.03791        27       416    0.6658    0.6962    0.7664    0.6682   0.02193  0.004575   0.03272
   231/299     9.36G    0.0175  0.007245    0.0138   0.03855        33       416    0.6562    0.6991    0.7657    0.6676   0.02194  0.004579   0.03271
   232/299     9.36G   0.01749  0.007124   0.01342   0.03804        24       416    0.6499    0.7031    0.7657    0.6669   0.02195  0.004585    0.0327
   233/299     9.36G   0.01758  0.007182   0.01352   0.03829        21       416    0.6432    0.7042    0.7661    0.6676   0.02196   0.00459   0.03271
   234/299     9.36G   0.01784  0.007316   0.01385     0.039        37       416    0.6435    0.7042    0.7661    0.6676   0.02197  0.004594   0.03271
   235/299     9.36G   0.01743   0.00707   0.01323   0.03773        31       416     0.645    0.7052    0.7665    0.6676   0.02198  0.004598   0.03271
   236/299     9.36G   0.01742  0.007005   0.01279   0.03721        30       416    0.6481    0.7009    0.7676    0.6677   0.02199  0.004604   0.03271
   237/299     9.36G   0.01741  0.006903   0.01325   0.03756        26       416    0.6419    0.7023    0.7665    0.6669   0.02199  0.004611   0.03269
   238/299     9.36G   0.01739  0.007088    0.0128   0.03727        20       416    0.7617    0.6281    0.7665    0.6676     0.022  0.004616   0.03269
   239/299     9.36G   0.01727  0.006949   0.01281   0.03703        22       416    0.6029    0.7327    0.7658    0.6669   0.02201  0.004621   0.03268
   240/299     9.36G   0.01706  0.006943    0.0127    0.0367        20       416    0.6034    0.7341    0.7664    0.6663   0.02201  0.004625   0.03268
   241/299     9.36G   0.01728  0.006906   0.01315   0.03734        21       416    0.7538    0.6356    0.7672    0.6675   0.02201  0.004627   0.03269
   242/299     9.36G   0.01726  0.007162    0.0128   0.03722        22       416    0.7529    0.6373    0.7674    0.6676   0.02202  0.004628    0.0327
   243/299     9.36G   0.01726  0.006924   0.01301   0.03719        23       416    0.7534    0.6363    0.7693    0.6694   0.02203  0.004631   0.03271
   244/299     9.36G   0.01713  0.006973   0.01291   0.03701        22       416    0.7535     0.635    0.7686    0.6689   0.02204  0.004633   0.03272
   245/299     9.36G   0.01702  0.007106   0.01252   0.03664        32       416    0.6728    0.6857    0.7686    0.6689   0.02205  0.004636   0.03273
   246/299     9.36G   0.01696  0.006909    0.0127   0.03657        25       416    0.7535    0.6338    0.7655     0.666   0.02205  0.004638   0.03273
   247/299     9.36G   0.01706  0.007018   0.01291     0.037        24       416    0.6622    0.6972    0.7648    0.6648   0.02207  0.004642   0.03274
   248/299     9.36G   0.01705  0.007025   0.01266   0.03673        14       416    0.6525    0.6979     0.764    0.6639   0.02208  0.004644   0.03276
   249/299     9.36G    0.0168   0.00695   0.01214   0.03589        28       416    0.7597    0.6339    0.7635    0.6631   0.02208  0.004646   0.03277
   250/299     9.36G   0.01673  0.006744   0.01198   0.03545        31       416    0.7617    0.6329     0.763    0.6625   0.02209  0.004649   0.03277
   251/299     9.36G   0.01674  0.006792   0.01229   0.03583        36       416    0.7602    0.6339     0.763    0.6624    0.0221  0.004653   0.03279
   252/299     9.36G   0.01674  0.006673    0.0121   0.03551        72       416    0.7597    0.6342     0.763    0.6629   0.02211  0.004657   0.03279
   253/299     9.36G    0.0166  0.006686   0.01243   0.03572        21       416    0.7631    0.6297    0.7632    0.6632   0.02211  0.004661   0.03281
   254/299     9.36G   0.01656  0.006844   0.01179   0.03519        25       416    0.7634    0.6296     0.765    0.6646   0.02211  0.004665   0.03282
   255/299     9.36G   0.01668  0.006752   0.01202   0.03545        35       416    0.7637    0.6266    0.7648    0.6642   0.02212  0.004669   0.03283
   256/299     9.36G   0.01679  0.006628   0.01221   0.03563        28       416    0.7646    0.6252    0.7649    0.6644   0.02213  0.004672   0.03284
   257/299     9.36G   0.01667  0.006843   0.01191   0.03543        17       416    0.7657    0.6244    0.7629    0.6626   0.02214  0.004677   0.03284
   258/299     9.36G    0.0164  0.006693   0.01154   0.03464        35       416    0.7676    0.6226    0.7622    0.6613   0.02215   0.00468   0.03284
   259/299     9.36G   0.01661  0.006766   0.01189   0.03528        35       416    0.7691     0.623    0.7647     0.664   0.02216  0.004683   0.03284
   260/299     9.36G   0.01694   0.00679   0.01232   0.03605        25       416    0.7706    0.6221    0.7615    0.6607   0.02216  0.004687   0.03285
   261/299     9.36G   0.01658  0.006796   0.01141   0.03479        27       416    0.7697    0.6226    0.7616    0.6604   0.02218  0.004691   0.03287
   262/299     9.36G   0.01634  0.006772    0.0117   0.03482        28       416    0.7685    0.6233    0.7616    0.6604   0.02218  0.004695   0.03288
   263/299     9.36G   0.01641  0.006541   0.01133   0.03428        32       416    0.7711    0.6222    0.7618    0.6605    0.0222  0.004699   0.03289
   264/299     9.36G   0.01658  0.006709   0.01194   0.03523        14       416    0.6882    0.6847    0.7606    0.6588    0.0222  0.004703    0.0329
   265/299     9.36G   0.01641  0.006528   0.01118   0.03412        25       416    0.6891    0.6844    0.7622    0.6607   0.02221  0.004707    0.0329
   266/299     9.36G    0.0162  0.006466   0.01121   0.03388        24       416    0.7724    0.6213    0.7606     0.659   0.02222  0.004708   0.03291
   267/299     9.36G   0.01624  0.006633   0.01118   0.03405        20       416    0.7735    0.6207    0.7609    0.6593   0.02223   0.00471   0.03292
   268/299     9.36G   0.01622  0.006552   0.01109   0.03386        19       416    0.6899    0.6852    0.7615    0.6596   0.02224  0.004712   0.03292
   269/299     9.36G   0.01629  0.006644    0.0115   0.03443        31       416    0.6909    0.6848    0.7634    0.6611   0.02225  0.004715   0.03293
   270/299     9.36G   0.01618  0.006481   0.01102   0.03368        14       416    0.6893    0.6852    0.7635     0.661   0.02226  0.004718   0.03294
   271/299     9.36G   0.01618  0.006565   0.01124   0.03399        19       416    0.6907    0.6849    0.7638    0.6623   0.02227  0.004719   0.03294
   272/299     9.36G   0.01621  0.006519   0.01143   0.03415        21       416    0.6903    0.6846    0.7633    0.6618   0.02227  0.004723   0.03295
   273/299     9.36G   0.01608  0.006372   0.01105   0.03351        28       416    0.7169    0.6653    0.7636    0.6618   0.02228  0.004726   0.03295
   274/299     9.36G   0.01607  0.006516   0.01119   0.03377        36       416    0.7185    0.6646    0.7637    0.6617   0.02229   0.00473   0.03295
   275/299     9.36G   0.01628  0.006565   0.01127   0.03412        24       416    0.7177     0.665    0.7635    0.6613    0.0223  0.004732   0.03296
   276/299     9.36G   0.01622  0.006615   0.01132   0.03415        43       416    0.7171    0.6651    0.7634    0.6612    0.0223  0.004735   0.03296
   277/299     9.36G   0.01627  0.006552   0.01099   0.03381        36       416    0.7285    0.6564    0.7636    0.6613   0.02231  0.004739   0.03296
   278/299     9.36G   0.01594  0.006585   0.01143   0.03396        28       416    0.7306    0.6559    0.7636    0.6613   0.02232  0.004742   0.03297
   279/299     9.36G   0.01589    0.0065   0.01083   0.03322        23       416    0.7313    0.6557    0.7631    0.6612   0.02232  0.004746   0.03298
   280/299     9.36G   0.01602  0.006428   0.01064   0.03309        23       416    0.7329    0.6561    0.7632    0.6609   0.02233   0.00475   0.03298
   281/299     9.36G   0.01575  0.006412   0.01099   0.03315        29       416    0.7332    0.6562    0.7631    0.6604   0.02233  0.004753   0.03299
   282/299     9.36G   0.01596  0.006448    0.0108   0.03321        57       416    0.7348    0.6557     0.763    0.6603   0.02234  0.004756   0.03299
   283/299     9.36G   0.01556   0.00635   0.01046   0.03237        32       416     0.736    0.6562    0.7634    0.6608   0.02234  0.004759   0.03299
   284/299     9.36G   0.01567  0.006302   0.01044   0.03242        33       416    0.7342    0.6571    0.7635    0.6606   0.02235  0.004762   0.03301
   285/299     9.36G   0.01583  0.006371   0.01076   0.03296        28       416     0.735    0.6569    0.7654    0.6625   0.02236  0.004765   0.03302
   286/299     9.36G   0.01577  0.006377   0.01068   0.03283        61       416    0.7363    0.6567    0.7654    0.6625   0.02237  0.004768   0.03303
   287/299     9.36G   0.01577  0.006354   0.01041   0.03253        30       416    0.7367    0.6566    0.7656    0.6628   0.02238  0.004772   0.03304
   288/299     9.36G   0.01593  0.006463   0.01123   0.03362        19       416    0.7378    0.6559    0.7636    0.6615   0.02238  0.004774   0.03306
   289/299     9.36G   0.01582  0.006416   0.01022   0.03245        22       416    0.7369    0.6563    0.7654     0.663   0.02239  0.004777   0.03306
   290/299     9.36G   0.01568  0.006292   0.01093   0.03291        27       416    0.7407    0.6563    0.7633    0.6613    0.0224   0.00478   0.03306
   291/299     9.36G   0.01569  0.006284   0.01078   0.03275        24       416    0.7411    0.6562    0.7637    0.6614   0.02241  0.004782   0.03307
   292/299     9.36G   0.01568  0.006376   0.01051   0.03257        20       416    0.7406    0.6567    0.7643     0.662   0.02242  0.004785   0.03307
   293/299     9.36G   0.01569   0.00629   0.01095   0.03293        44       416    0.7413    0.6565    0.7625      0.66   0.02242  0.004788   0.03308
   294/299     9.36G   0.01574  0.006292   0.01071   0.03274        14       416    0.7417    0.6564    0.7625    0.6598   0.02243  0.004792    0.0331
   295/299     9.36G   0.01574  0.006442   0.01065   0.03283        22       416    0.7416    0.6566    0.7624    0.6602   0.02244  0.004794   0.03311
   296/299     9.36G   0.01595  0.006382   0.01041   0.03274        23       416    0.7416    0.6567    0.7626    0.6599   0.02244  0.004798   0.03311
   297/299     9.36G   0.01579   0.00632   0.01044   0.03255        15       416    0.7431    0.6562    0.7623      0.66   0.02245  0.004801   0.03312
   298/299     9.36G   0.01556  0.006281   0.01043   0.03227        30       416    0.6908    0.6895    0.7623      0.66   0.02246  0.004802   0.03311
   299/299     9.36G   0.01559  0.006152   0.01023   0.03197        52       416    0.6912    0.6894    0.7622    0.6602   0.02247  0.004807    0.0331
